sentences,labels
"Mistakes happen, but they're usually accompanied by an apology, maybe even a glass of wine... but not the groaning we get from Al Di La staff",[[25]]
"The bread was outdated, the salad was too expensive and empty.","[[1], [5], [5]]"
"The pasta was well cooked, it didn't have enough sauce or flavor.","[[1], [1], [1]]"
The hostess was rude and I had a feeling they didn't want to serve us.,[[1]]
The only thing my friend left out was that when we sat down at the bar the bartender disappeared.,[[17]]
"I asked her for a menu, and the same waitress looked at me like I was crazy.",[[9]]
"I was surprised that my friends wanted to stay after the waitress said, ""I can help you"" and ""How many are at your party?""",[[11]]
Shame on this place for the horrible rude staff and nonexistent customer service.,"[[8], [11, 12]]"
personal illness,[[1]]
I generally like this place.,[[4]]
The food is good.,[[1]]
The design of the space is good.,[[4]]
But the service is horrible!,[[2]]
"I was there for brunch recently, and we were accompanied by a waitress and a waiter.","[[12], [15]]"
The waiter delivered the food to us while holding in one hand what looked like a plastic garbage bag.,[[1]]
"The waitress would come to visit us every few minutes, and she started cleaning the dishes while half of us were still eating (a big bite of my pet that happens almost everywhere, so I try to ignore it).",[[1]]
"I'd like to like this place better, and I'd like someone to train the employees.","[[5], [14]]"
